target_id,family,family_short,tier_id,tier_label,tier_name,scenario_id,scenario_tier,visibility,kind,difficulty,private_source,contract_source,steps,compiled_checks,component_action_refs,state_path_refs,page_refs,table_refs,event_refs,actor_refs,browser_steps,table_steps,upload_steps,relation_ops,browser_actions,step_modes,undeclared_symbols_total,compile_ok,compile_error,admissible
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_30_reload_preserves_incident_clearance,persistence,private,scoring,C,local,local,39,299,34,10,1,0,0,0,1,0,4,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_31_transport_ack_requires_charge_role,permission,private,scoring,C,local,local,18,175,16,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_32_reconciliation_upload_counts_mismatch,upload,private,scoring,C,local,local,4,111,3,4,0,1,0,0,0,1,1,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_33_reconciliation_lock_blocked_with_mismatch,validation,private,scoring,C,local,local,5,114,5,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_34_diversion_resolve_requires_director,permission,private,scoring,C,local,local,5,112,5,4,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_35_signoffs_require_locked_inputs,validation,private,scoring,C,local,local,6,115,6,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_36_final_clearance_blocked_without_signoffs,validation,private,scoring,C,local,local,33,264,32,4,0,0,0,0,0,0,4,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_37_reconciliation_reupload_reopens_readiness_blocker,validation,private,scoring,C,local,local,8,136,5,6,0,1,0,0,0,1,2,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_38_tier_d_incident_command_seal_full_journey,journey,private,scoring,D,local,local,49,397,36,12,0,2,0,0,0,4,7,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_39_incident_seal_blocks_before_clearance,permission,private,scoring,D,local,local,4,107,4,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_01_history_enrollment_credit_total,journey,private,scoring,,local,local,6,49,5,2,0,1,0,0,0,1,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_02_math_override_then_enroll,journey,private,scoring,,local,local,10,51,9,3,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_03_filter_full_course,smoke,private,scoring,,local,local,3,31,2,0,0,1,0,0,0,1,0,,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_04_selection_survives_navigation,core,private,scoring,,local,local,5,32,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_05_eligibility_call_count_twice,service,private,scoring,,local,local,5,40,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_06_student_cannot_override,permission,private,scoring,,local,local,6,39,6,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_07_waitlist_persists_after_reload,persistence,private,scoring,,local,local,7,41,6,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_08_student_id_uppercase,validation,private,scoring,,local,local,3,27,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_09_add_to_plan_without_selection_blocks,validation,private,scoring,,local,local,3,30,3,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_a,Tier A,Consumer,private_10_selected_course_persists_reload,persistence,private,scoring,,local,local,3,33,2,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_01_select_orion_from_filtered_queue,smoke,private,scoring,C,local,local,4,86,3,5,0,1,0,0,0,1,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_02_browser_back_forward_chain_preserves_candidate,persistence,private,scoring,C,local,local,8,84,5,3,2,0,0,0,3,0,0,equals,back; forward,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_03_catalog_lock_requires_registrar_but_preserves_denial,permission,private,scoring,C,local,local,6,92,5,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_04_validation_errors_are_object_fields,validation,private,scoring,C,local,local,18,149,11,2,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_05_transfer_reupload_replaces_rows_and_resets_equivalencies,upload,private,scoring,C,local,local,8,109,6,5,0,1,0,0,0,1,2,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_06_exception_packet_waits_for_resolved_schedule,validation,private,scoring,C,local,local,18,162,15,5,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_07_bursar_success_clears_prior_finance_error,service,private,scoring,C,local,local,22,191,18,6,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_08_reconciliation_counts_multiple_mismatches,upload,private,scoring,C,local,local,6,86,5,4,0,1,0,0,0,1,1,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_09_reconciliation_lock_requires_registrar,permission,private,scoring,C,local,local,7,90,6,4,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_10_dean_vote_is_noop_before_required_gates,validation,private,scoring,C,local,local,5,88,5,6,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_11_registrar_seal_waits_for_dean_after_all_other_gates,journey,private,scoring,C,local,local,27,220,23,7,0,1,0,0,0,1,2,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_12_publish_release_requires_registrar_even_after_seal,permission,private,scoring,C,local,local,30,229,24,5,0,1,0,0,0,1,2,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_13_reload_preserves_midworkflow_articulation_state,persistence,private,scoring,C,local,local,14,130,12,6,1,1,0,0,1,1,1,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_14_role_persists_across_reload_on_clearance_page,persistence,private,scoring,C,local,local,4,69,3,2,1,0,0,0,1,0,0,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_15_reset_clears_all_complex_state,journey,private,scoring,C,local,local,10,188,9,16,0,0,0,0,0,0,1,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_16_transfer_reupload_after_locked_equivalencies_reopens_staging,upload,private,scoring,C,local,local,11,128,10,6,0,0,0,0,0,0,2,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_c,Tier C,Regulated,private_17_full_journey_with_four_transfer_rows,journey,private,scoring,C,local,local,30,242,24,13,1,2,1,0,1,2,2,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_01_marek_selection_from_wave_filter,smoke,private,scoring,D,local,local,3,38,3,5,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_02_browser_back_forward_keeps_selected_dossier,persistence,private,scoring,D,local,local,8,41,5,3,2,0,0,0,3,0,0,equals,back; forward,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_03_policy_lock_requires_registrar,permission,private,scoring,D,local,local,4,38,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_04_reset_cleans_deep_partial_work,persistence,private,scoring,D,local,local,7,81,6,6,0,0,0,0,0,0,1,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_05_degree_plan_reload_preserves_matrix,persistence,private,scoring,D,local,local,6,58,5,4,1,0,0,0,1,0,0,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_06_uploaded_crosswalk_persists_after_reload,persistence,private,scoring,D,local,local,7,48,5,3,1,1,0,0,1,1,2,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_07_certify_crosswalk_unauthorized_preserves_stage,permission,private,scoring,D,local,local,9,58,9,2,0,0,0,0,0,0,2,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_08_exception_table_after_successful_certification,journey,private,scoring,D,local,local,16,105,15,0,0,1,0,0,0,1,2,,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_09_name_variance_event_reopens_identity_gate,service,private,scoring,D,local,local,7,58,6,4,0,0,1,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_10_bursar_button_requires_bursar_role,permission,private,scoring,D,local,local,4,37,4,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_11_diploma_quote_preserves_identity_service_count,service,private,scoring,D,local,local,7,61,7,4,0,0,0,0,0,0,0,equals,,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_12_reconciliation_lock_requires_registrar,permission,private,scoring,D,local,local,5,43,5,2,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_13_weak_committee_fails_quorum,validation,private,scoring,D,local,local,6,50,6,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_14_senate_docket_blocks_without_quorum,validation,private,scoring,D,local,local,5,41,5,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_15_provost_counterseal_blocks_before_senate,validation,private,scoring,D,local,local,5,40,5,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_16_release_wave_blocks_before_counterseal,validation,private,scoring,D,local,local,5,41,5,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_17_role_and_senate_page_persist_after_reload,persistence,private,scoring,D,local,local,5,37,4,3,1,0,0,0,1,0,0,equals,reload,,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_18_full_service_counts_before_senate,service,private,scoring,D,local,local,11,78,9,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_19_manifest_publish_blocks_after_accreditation_freeze,journey,private,scoring,D,local,local,37,220,33,3,0,0,1,0,0,0,4,equals,,rejected,0,True,,True
campus_registrar_command,Campus Registrar,Campus,tier_d,Tier D,Release stage,private_20_full_release_tables_after_manifest,journey,private,scoring,D,local,local,39,215,33,0,0,3,0,0,0,3,4,,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_01_banner_display_launch,journey,private,scoring,,local,local,11,61,10,2,0,1,0,0,0,1,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_02_creator_legal_launch,journey,private,scoring,,local,local,13,65,13,3,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_03_filter_video_asset,smoke,private,scoring,,local,local,3,31,2,0,0,1,0,0,0,1,0,,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_04_selection_survives_navigation,core,private,scoring,,local,local,5,33,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_05_rights_call_count_twice,service,private,scoring,,local,local,5,43,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_06_marketer_cannot_legal_approve,permission,private,scoring,,local,local,5,42,5,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_07_schedule_persists_after_reload,persistence,private,scoring,,local,local,5,38,4,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_08_budget_currency_normalization,validation,private,scoring,,local,local,3,27,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_09_launch_blocked_without_clearance,validation,private,scoring,,local,local,9,45,9,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_a,Tier A,Consumer,private_10_selected_asset_persists_reload,persistence,private,scoring,,local,local,3,34,2,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_01_filter_premium_video_projection,smoke,private,scoring,C,local,local,3,56,2,2,0,1,0,0,0,1,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_02_select_family_and_build_mix,core,private,scoring,C,local,local,4,70,4,5,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_03_repeated_forecast_calls_increment_service_counter,service,private,scoring,C,local,local,5,79,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_04_header_only_inventory_upload_stays_empty,upload,private,scoring,C,local,local,4,60,3,3,0,1,0,0,0,1,1,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_05_three_partner_inventory_validates_as_buyer,permission,private,scoring,C,local,local,6,69,5,3,0,1,0,0,0,1,1,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_06_reupload_after_validation_resets_deal_review,upload,private,scoring,C,local,local,6,76,5,4,0,0,0,0,0,0,2,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_07_finance_lock_persists_budget_key,persistence,private,scoring,C,local,local,7,85,6,5,1,0,0,0,1,0,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_08_strategist_cannot_export_guardrails,permission,private,scoring,C,local,local,3,54,3,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_09_beacon_activation_requires_analyst_role,permission,private,scoring,C,local,local,9,89,9,4,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_10_luxury_audience_forecast_uses_same_mix_shell,core,private,scoring,C,local,local,5,76,5,4,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_11_holdout_then_reload_keeps_cells_and_role,persistence,private,scoring,C,local,local,8,84,7,4,1,0,0,0,1,0,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_12_activation_guardrails_persist_without_launch,persistence,private,scoring,C,local,local,6,61,4,4,1,1,0,0,1,1,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_13_director_launch_survives_reload,journey,private,scoring,C,local,local,21,145,18,3,1,1,0,0,1,1,1,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_14_reset_after_activation_clears_audit_and_service_counts,persistence,private,scoring,C,local,local,20,191,18,4,0,0,0,0,0,0,1,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_15_back_navigation_from_activate_to_experiments,persistence,private,scoring,C,local,local,6,54,4,1,2,0,0,0,2,0,0,equals,back,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_16_budget_then_deal_then_beacon_audit_order,journey,private,scoring,C,local,local,15,121,14,0,0,1,0,0,0,1,1,,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_17_select_luxury_then_reset_returns_all_audiences,core,private,scoring,C,local,local,5,107,3,3,0,1,0,0,0,1,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_18_inventory_reload_after_validation_keeps_approval,persistence,private,scoring,C,local,local,6,69,5,4,1,0,0,0,1,0,1,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_19_director_launch_blocked_without_guardrails,validation,private,scoring,C,local,local,17,129,17,4,0,0,0,0,0,0,1,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_c,Tier C,Regulated,private_20_family_selection_survives_back_from_mix,persistence,private,scoring,C,local,local,4,60,3,3,1,0,0,0,1,0,0,equals,back,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_01_all_assets_initial_order,smoke,private,scoring,D,local,local,2,33,1,0,0,1,0,0,0,1,0,,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_02_filter_uncleared_assets,smoke,private,scoring,D,local,local,3,31,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_03_select_social_asset_snapshot,core,private,scoring,D,local,local,2,40,2,5,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_04_trailer_legal_clearance_service_score,service,private,scoring,D,local,local,5,51,5,4,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_05_social_legal_clearance_service_score,service,private,scoring,D,local,local,5,49,5,2,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_06_ops_cannot_lock_asset,permission,private,scoring,D,local,local,5,45,5,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_07_legal_cannot_lock_windows,permission,private,scoring,D,local,local,5,41,5,3,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_08_window_upload_replaces_rows,upload,private,scoring,D,local,local,5,44,3,3,0,1,0,0,0,1,2,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_09_delivery_ack_blocks_before_lock,validation,private,scoring,D,local,local,4,36,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_10_measurement_cannot_ack_delivery,permission,private,scoring,D,local,local,7,49,7,3,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_11_arm_beacons_blocks_without_upload,validation,private,scoring,D,local,local,4,36,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_12_ops_cannot_run_attribution,permission,private,scoring,D,local,local,4,35,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_13_sentiment_reupload_reopens_measurement_gate,validation,private,scoring,D,local,local,6,51,5,4,0,0,0,0,0,0,2,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_14_finance_cannot_clear_sentiment,permission,private,scoring,D,local,local,5,41,5,3,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_15_finance_signoff_blocks_before_escrow_lock,validation,private,scoring,D,local,local,4,36,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_16_executive_signoff_blocks_before_operator_signoffs,validation,private,scoring,D,local,local,4,39,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_17_legal_signoff_after_asset_lock,journey,private,scoring,D,local,local,12,68,11,4,0,0,0,0,0,0,0,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_18_operator_signoffs_reach_ninety_before_executive,journey,private,scoring,D,local,local,37,165,32,7,0,0,0,0,0,0,5,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_19_full_launch_reload_preserves_seal,persistence,private,scoring,D,local,local,40,181,35,6,1,0,0,0,1,0,5,equals; unchanged,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_20_post_seal_window_reupload_reopens_launch,journey,private,scoring,D,local,local,41,190,35,7,0,0,0,0,0,0,6,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_21_repair_reopened_windows_and_reseal,journey,private,scoring,D,local,local,50,230,35,6,0,0,0,0,0,0,7,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_22_reset_clears_launch_state,persistence,private,scoring,D,local,local,7,76,6,6,0,0,0,0,0,0,1,equals,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_23_browser_back_chain_to_slate,persistence,private,scoring,D,local,local,7,34,4,1,3,0,0,0,3,0,0,equals,back,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_24_role_persists_across_reload,persistence,private,scoring,D,local,local,4,31,3,2,1,0,0,0,1,0,0,equals,reload,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_25_blocker_grid_after_partial_readiness,core,private,scoring,D,local,local,11,62,10,0,0,1,0,0,0,1,0,,,,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_26_producer_cannot_finalize_launch,permission,private,scoring,D,local,local,3,33,3,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_27_traffic_reupload_qa_fail_reopens_ops_gate,validation,private,scoring,D,local,local,8,62,6,5,0,0,0,0,0,0,2,equals,,rejected,0,True,,True
media_campaign_launch_desk,Media Campaign,Media,tier_d,Tier D,Release stage,private_28_launch_blocker_score_after_eight_gates,core,private,scoring,D,local,local,27,132,27,2,0,0,0,0,0,0,5,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_01_ac_quote_and_acceptance_journey,journey,private,scoring,,local,local,12,48,12,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_02_address_normalization,validation,private,scoring,,local,local,3,20,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_03_filter_roundtrip_keeps_full_catalog,smoke,private,scoring,,local,local,4,23,3,0,0,1,0,0,0,1,0,,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_04_selection_survives_page_navigation,core,private,scoring,,local,local,5,22,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_05_quote_call_count_increments_twice,service,private,scoring,,local,local,5,34,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_06_missing_slot_records_blocked_booking,validation,private,scoring,,local,local,6,34,6,1,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_07_homeowner_denial_count_for_pro_accept,permission,private,scoring,,local,local,9,42,9,1,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_08_ac_visit_acceptance_table_state,journey,private,scoring,,local,local,10,45,10,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_09_address_and_customer_trim_together,validation,private,scoring,,local,local,4,22,4,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_a,Tier A,Consumer,private_10_selected_service_persists_without_booking,persistence,private,scoring,,local,local,3,22,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_01_ac_quote_and_acceptance_journey,journey,private,scoring,,local,local,12,48,12,2,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_02_address_normalization,validation,private,scoring,,local,local,3,20,3,1,0,0,0,0,0,0,0,equals,,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_03_homeowner_cannot_assign_technician,permission,private,scoring,,local,local,7,34,7,1,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_04_dispatch_persists_after_reload,persistence,private,scoring,,local,local,12,53,11,2,0,0,0,0,1,0,0,equals,reload,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_05_dispatcher_assignment_roster_table,core,private,scoring,,local,local,4,22,3,0,0,1,0,0,0,1,0,,,,0,True,,True
homefix_hub,Home Services,Home,tier_b,Tier B,Operational,private_06_parts_readiness_counter,core,private,scoring,,local,local,4,25,4,1,0,0,0,0,0,0,0,equals,,,0,True,,True
