suite,tier,model_tier,batch,model,rep,run_dir,summary_path,run_id,subject,suite_label,tier_label,model_tier_label,model_label,view_all_available_raw,view_current_raw,view_paper_main_raw,passed,formal_ratio,stepwise_ratio,formal_earned,formal_possible,stepwise_earned,stepwise_possible,conformance_gap,contract_ratio,contract_failures,probe_passed,probe_total,primary_raw_failure,primary_failure_group,n_scenarios
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,claude_opus46,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r06/20260526-071009-b5397880,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r06/20260526-071009-b5397880/summary.json,20260526-071009-b5397880,freshcart_tier_d_f_claude_opus46_r06,FreshCart Market,D,Frontier,Claude Opus 4.6,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,claude_opus46,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r07/20260526-071201-e0ad07d1,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r07/20260526-071201-e0ad07d1/summary.json,20260526-071201-e0ad07d1,freshcart_tier_d_f_claude_opus46_r07,FreshCart Market,D,Frontier,Claude Opus 4.6,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,claude_opus46,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r08/20260526-071201-e8ba0629,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r08/20260526-071201-e8ba0629/summary.json,20260526-071201-e8ba0629,freshcart_tier_d_f_claude_opus46_r08,FreshCart Market,D,Frontier,Claude Opus 4.6,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,claude_opus46,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r09/20260526-071333-1cff5706,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r09/20260526-071333-1cff5706/summary.json,20260526-071333-1cff5706,freshcart_tier_d_f_claude_opus46_r09,FreshCart Market,D,Frontier,Claude Opus 4.6,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,claude_opus46,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r10/20260526-071417-8a4eec7a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/claude_opus46/r10/20260526-071417-8a4eec7a/summary.json,20260526-071417-8a4eec7a,freshcart_tier_d_f_claude_opus46_r10,FreshCart Market,D,Frontier,Claude Opus 4.6,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r01/20260526-065353-1c18fdb6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r01/20260526-065353-1c18fdb6/summary.json,20260526-065353-1c18fdb6,freshcart_tier_d_f_gpt54_r01,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.4957983193277311,0.79093461478184,59.0,119.0,94.12121915903896,119.0,0.2951362954541089,0.8823529411764706,4,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r02/20260526-065424-8c96d0fa,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r02/20260526-065424-8c96d0fa/summary.json,20260526-065424-8c96d0fa,freshcart_tier_d_f_gpt54_r02,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5294117647058824,0.8353534946808518,63.0,119.0,99.40706586702137,119.0,0.3059417299749695,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r03/20260526-065533-f9fa7a25,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r03/20260526-065533-f9fa7a25/summary.json,20260526-065533-f9fa7a25,freshcart_tier_d_f_gpt54_r03,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r04/20260526-065724-2cd107f6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r04/20260526-065724-2cd107f6/summary.json,20260526-065724-2cd107f6,freshcart_tier_d_f_gpt54_r04,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r05/20260526-065803-b0b695dc,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r05/20260526-065803-b0b695dc/summary.json,20260526-065803-b0b695dc,freshcart_tier_d_f_gpt54_r05,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r06/20260526-070049-050d0167,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r06/20260526-070049-050d0167/summary.json,20260526-070049-050d0167,freshcart_tier_d_f_gpt54_r06,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.2857142857142857,0.660714026607503,34.0,119.0,78.62496916629286,119.0,0.3749997408932173,1.0,0,0,0,assertion_state_length_equals,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r07/20260526-070133-092a2b4d,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r07/20260526-070133-092a2b4d/summary.json,20260526-070133-092a2b4d,freshcart_tier_d_f_gpt54_r07,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r08/20260526-070351-26208e3a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r08/20260526-070351-26208e3a/summary.json,20260526-070351-26208e3a,freshcart_tier_d_f_gpt54_r08,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.5462184873949579,0.8381546151290311,65.0,119.0,99.7403992003547,119.0,0.2919361277340732,1.0,0,0,0,assertion_state_appended_object,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r09/20260526-070419-6be7400d,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r09/20260526-070419-6be7400d/summary.json,20260526-070419-6be7400d,freshcart_tier_d_f_gpt54_r09,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.2689075630252101,0.6579129061593236,32.0,119.0,78.29163583295951,119.0,0.38900534313411356,1.0,0,0,0,assertion_state_length_equals,wrong state transition,34
freshcart_market,D,F,rerun_missing_nongemini_20260525T171016Z,gpt54,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r10/20260526-070554-711a6da4,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/F/rerun_missing_nongemini_20260525T171016Z/runs/gpt54/r10/20260526-070554-711a6da4/summary.json,20260526-070554-711a6da4,freshcart_tier_d_f_gpt54_r10,FreshCart Market,D,Frontier,GPT-5.4,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r01/20260526-043123-26823e97,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r01/20260526-043123-26823e97/summary.json,20260526-043123-26823e97,freshcart_tier_d_m_gemini31_flash_lite_r01,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r02/20260526-043123-19401ed9,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r02/20260526-043123-19401ed9/summary.json,20260526-043123-19401ed9,freshcart_tier_d_m_gemini31_flash_lite_r02,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r03/20260526-043423-dad6ee0b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r03/20260526-043423-dad6ee0b/summary.json,20260526-043423-dad6ee0b,freshcart_tier_d_m_gemini31_flash_lite_r03,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r04/20260526-043435-c7e9b208,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r04/20260526-043435-c7e9b208/summary.json,20260526-043435-c7e9b208,freshcart_tier_d_m_gemini31_flash_lite_r04,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r05/20260526-043735-6970b105,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r05/20260526-043735-6970b105/summary.json,20260526-043735-6970b105,freshcart_tier_d_m_gemini31_flash_lite_r05,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r06/20260526-043743-68232587,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r06/20260526-043743-68232587/summary.json,20260526-043743-68232587,freshcart_tier_d_m_gemini31_flash_lite_r06,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r07/20260526-044028-e004f326,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r07/20260526-044028-e004f326/summary.json,20260526-044028-e004f326,freshcart_tier_d_m_gemini31_flash_lite_r07,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r08/20260526-044055-f70428b6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r08/20260526-044055-f70428b6/summary.json,20260526-044055-f70428b6,freshcart_tier_d_m_gemini31_flash_lite_r08,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r09/20260526-044340-b80ad239,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r09/20260526-044340-b80ad239/summary.json,20260526-044340-b80ad239,freshcart_tier_d_m_gemini31_flash_lite_r09,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_gemini_20260525T132231Z,gemini31_flash_lite,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r10/20260526-044407-ffc31943,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_gemini_20260525T132231Z/runs/gemini31_flash_lite/r10/20260526-044407-ffc31943/summary.json,20260526-044407-ffc31943,freshcart_tier_d_m_gemini31_flash_lite_r10,FreshCart Market,D,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,0.0,34,0,0,missing_component,missing interaction surface,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r01/20260526-062144-14e7bdd7,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r01/20260526-062144-14e7bdd7/summary.json,20260526-062144-14e7bdd7,freshcart_tier_d_m_claude_haiku45_r01,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r02/20260526-062458-f2a0d110,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r02/20260526-062458-f2a0d110/summary.json,20260526-062458-f2a0d110,freshcart_tier_d_m_claude_haiku45_r02,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r03/20260526-062507-1a9ff596,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r03/20260526-062507-1a9ff596/summary.json,20260526-062507-1a9ff596,freshcart_tier_d_m_claude_haiku45_r03,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r04/20260526-062759-04df310a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r04/20260526-062759-04df310a/summary.json,20260526-062759-04df310a,freshcart_tier_d_m_claude_haiku45_r04,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,34,0,0,invalid_state_hook,invalid observation surface,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r05/20260526-062819-fd4b3419,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r05/20260526-062819-fd4b3419/summary.json,20260526-062819-fd4b3419,freshcart_tier_d_m_claude_haiku45_r05,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r06/20260526-062824-6ce0766a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r06/20260526-062824-6ce0766a/summary.json,20260526-062824-6ce0766a,freshcart_tier_d_m_claude_haiku45_r06,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r07/20260526-063126-c975634f,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r07/20260526-063126-c975634f/summary.json,20260526-063126-c975634f,freshcart_tier_d_m_claude_haiku45_r07,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r08/20260526-063150-651ccc5d,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r08/20260526-063150-651ccc5d/summary.json,20260526-063150-651ccc5d,freshcart_tier_d_m_claude_haiku45_r08,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.2605042016806723,0.6880521800937576,31.0,119.0,81.87820943115715,119.0,0.4275479784130853,1.0,0,0,0,assertion_state_normalized_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r09/20260526-063340-0c0f9ef8,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r09/20260526-063340-0c0f9ef8/summary.json,20260526-063340-0c0f9ef8,freshcart_tier_d_m_claude_haiku45_r09,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r10/20260526-063448-34ce516c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/claude_haiku45/r10/20260526-063448-34ce516c/summary.json,20260526-063448-34ce516c,freshcart_tier_d_m_claude_haiku45_r10,FreshCart Market,D,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.07733520375695156,0.0,119.0,9.202889247077236,119.0,0.07733520375695156,1.0,0,0,0,assertion_state_equals,wrong state transition,34
