suite,tier,model_tier,batch,model,rep,run_dir,summary_path,run_id,subject,suite_label,tier_label,model_tier_label,model_label,view_all_available_raw,view_current_raw,view_paper_main_raw,capability,scenario_ratio,step_ratio,passed,failed,total
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041/summary.json,20260526-061338-d88bf041,freshcart_tier_d_m_gpt54_nano_r04,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,table,1.0,1.0,1,0,1
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041/summary.json,20260526-061338-d88bf041,freshcart_tier_d_m_gpt54_nano_r04,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,support,0.0,0.13068181818181818,0,2,2
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r04/20260526-061338-d88bf041/summary.json,20260526-061338-d88bf041,freshcart_tier_d_m_gpt54_nano_r04,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,persistence,0.3333333333333333,0.5416666666666666,1,2,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,smoke,0.0,0.0,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,core,0.0,0.0,0,8,8
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,service,0.0,0.0,0,5,5
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,validation,0.0,0.0,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,journey,0.0,0.0,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,permission,0.0,0.0,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,table,0.0,0.0,0,1,1
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,support,0.0,0.0,0,2,2
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r05/20260526-061552-f3319dd6/summary.json,20260526-061552-f3319dd6,freshcart_tier_d_m_gpt54_nano_r05,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,persistence,0.0,0.0,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,smoke,0.0,0.15624999999999997,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,core,0.0,0.11049107142857144,0,8,8
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,service,0.0,0.08583333333333333,0,5,5
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,validation,0.0,0.08888888888888889,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,journey,0.0,0.03358298750748696,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,permission,0.0,0.05050505050505051,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,table,0.0,0.16666666666666666,0,1,1
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,support,0.0,0.043560606060606064,0,2,2
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r06/20260526-061611-355b6442/summary.json,20260526-061611-355b6442,freshcart_tier_d_m_gpt54_nano_r06,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,persistence,0.0,0.125,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,smoke,0.0,0.15624999999999997,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,core,0.0,0.11049107142857144,0,8,8
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,service,0.0,0.08583333333333333,0,5,5
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,validation,0.0,0.08888888888888889,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,journey,0.0,0.03358298750748696,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,permission,0.0,0.05050505050505051,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,table,0.0,0.16666666666666666,0,1,1
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,support,0.0,0.043560606060606064,0,2,2
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r07/20260526-061629-6eff280a/summary.json,20260526-061629-6eff280a,freshcart_tier_d_m_gpt54_nano_r07,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,persistence,0.0,0.125,0,3,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,smoke,0.0,0.8437500000000001,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,core,0.875,0.9910714285714286,7,1,8
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,service,1.0,1.0,5,0,5
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,validation,1.0,1.0,3,0,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,journey,0.0,0.5563459934114828,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,permission,0.0,0.6060606060606061,0,4,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,table,1.0,1.0,1,0,1
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,support,0.0,0.5662878787878787,0,2,2
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r08/20260526-061910-630d813e/summary.json,20260526-061910-630d813e,freshcart_tier_d_m_gpt54_nano_r08,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,persistence,0.6666666666666666,0.8333333333333334,2,1,3
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589/summary.json,20260526-061941-81e7b589,freshcart_tier_d_m_gpt54_nano_r09,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,smoke,0.5,0.9166666666666667,2,2,4
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589/summary.json,20260526-061941-81e7b589,freshcart_tier_d_m_gpt54_nano_r09,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,core,0.5,0.7890625,4,4,8
freshcart_market,D,M,rerun_missing_nongemini_20260525T171016Z,gpt54_nano,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/freshcart_market/tier_d/cohorts/M/rerun_missing_nongemini_20260525T171016Z/runs/gpt54_nano/r09/20260526-061941-81e7b589/summary.json,20260526-061941-81e7b589,freshcart_tier_d_m_gpt54_nano_r09,FreshCart Market,D,Small,GPT-5.4 nano,True,True,True,service,0.0,0.4958333333333334,0,5,5
