suite,suite_label,tier,target_label,model_tier,model_tier_label,model,model_label,batch,run_id,scenario_id,visibility,difficulty,expected_step_count,passed_until_step,first_failed_step,step_progress_until_failure,first_failed_action,first_failed_component,first_failed_actor,first_failure_group,first_failure_raw,first_failure_before_screenshot,first_failure_after_screenshot
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024650-3adf599b,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r06/20260514-024650-3adf599b/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r06/20260514-024650-3adf599b/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024805-bd550170,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r09/20260514-024805-bd550170/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r09/20260514-024805-bd550170/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_all_tiers_10x,20260514-030100-fa128ab3,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r02/20260514-030100-fa128ab3/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r02/20260514-030100-fa128ab3/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_all_tiers_10x,20260514-030108-0384bde4,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r03/20260514-030108-0384bde4/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r03/20260514-030108-0384bde4/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_all_tiers_10x,20260514-030128-a1110e22,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r04/20260514-030128-a1110e22/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r04/20260514-030128-a1110e22/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_all_tiers_10x,20260514-030215-4bd529e2,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r07/20260514-030215-4bd529e2/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r07/20260514-030215-4bd529e2/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260514_homefix_all_tiers_10x,20260514-030238-a926d060,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r09/20260514-030238-a926d060/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/claude_sonnet46/r09/20260514-030238-a926d060/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260514_homefix_all_tiers_10x,20260514-030308-0abbaf37,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gemini_flash_latest/r02/20260514-030308-0abbaf37/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gemini_flash_latest/r02/20260514-030308-0abbaf37/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025547-402acf56,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r01/20260514-025547-402acf56/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r01/20260514-025547-402acf56/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025553-68bb46ef,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r02/20260514-025553-68bb46ef/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r02/20260514-025553-68bb46ef/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025615-7f3c3d73,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r03/20260514-025615-7f3c3d73/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r03/20260514-025615-7f3c3d73/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025705-9d0b2d16,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r04/20260514-025705-9d0b2d16/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r04/20260514-025705-9d0b2d16/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025708-aad19b46,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r05/20260514-025708-aad19b46/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r05/20260514-025708-aad19b46/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025743-9c89852f,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r06/20260514-025743-9c89852f/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r06/20260514-025743-9c89852f/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025812-3a439d76,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r07/20260514-025812-3a439d76/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r07/20260514-025812-3a439d76/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025927-c10a0646,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r08/20260514-025927-c10a0646/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r08/20260514-025927-c10a0646/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025942-9c623263,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r09/20260514-025942-9c623263/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r09/20260514-025942-9c623263/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260514_homefix_all_tiers_10x,20260514-025945-7e5e1bad,private_06_parts_readiness_counter,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r10/20260514-025945-7e5e1bad/screenshots/private_06_parts_readiness_counter/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/T/20260514_homefix_all_tiers_10x/runs/gpt54_mini/r10/20260514-025945-7e5e1bad/screenshots/private_06_parts_readiness_counter/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260514_homefix_all_tiers_10x,20260514-031221-0feaebd3,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,3,4.0,0.375,click,role_technician_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/F/20260514_homefix_all_tiers_10x/runs/gemini31_pro_preview/r08/20260514-031221-0feaebd3/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/004-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/F/20260514_homefix_all_tiers_10x/runs/gemini31_pro_preview/r08/20260514-031221-0feaebd3/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/004-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,F,Frontier,gpt54,GPT-5.4,20260514_homefix_all_tiers_10x,20260514-030634-9fa8d203,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/F/20260514_homefix_all_tiers_10x/runs/gpt54/r05/20260514-030634-9fa8d203/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/F/20260514_homefix_all_tiers_10x/runs/gpt54/r05/20260514-030634-9fa8d203/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,claude_haiku45,Claude Haiku 4.5,20260514_homefix_all_tiers_10x,20260514-025013-fead4434,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r03/20260514-025013-fead4434/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r03/20260514-025013-fead4434/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,claude_haiku45,Claude Haiku 4.5,20260514_homefix_all_tiers_10x,20260514-025058-c4c0ea3c,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r05/20260514-025058-c4c0ea3c/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r05/20260514-025058-c4c0ea3c/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,claude_haiku45,Claude Haiku 4.5,20260514_homefix_all_tiers_10x,20260514-025103-33a62051,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r06/20260514-025103-33a62051/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r06/20260514-025103-33a62051/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,claude_haiku45,Claude Haiku 4.5,20260514_homefix_all_tiers_10x,20260514-025130-12e4b679,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r09/20260514-025130-12e4b679/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/claude_haiku45/r09/20260514-025130-12e4b679/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025305-1c6a6110,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r02/20260514-025305-1c6a6110/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r02/20260514-025305-1c6a6110/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025322-656799fb,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r03/20260514-025322-656799fb/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r03/20260514-025322-656799fb/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025409-f17c4f8f,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r05/20260514-025409-f17c4f8f/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r05/20260514-025409-f17c4f8f/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025441-208a2778,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r06/20260514-025441-208a2778/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r06/20260514-025441-208a2778/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025442-b8ff1661,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r07/20260514-025442-b8ff1661/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r07/20260514-025442-b8ff1661/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025456-39a38324,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r08/20260514-025456-39a38324/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r08/20260514-025456-39a38324/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260514_homefix_all_tiers_10x,20260514-025528-c9c962fc,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r09/20260514-025528-c9c962fc/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gemini31_flash_lite/r09/20260514-025528-c9c962fc/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024622-038933a8,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r03/20260514-024622-038933a8/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r03/20260514-024622-038933a8/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024627-6cf5338e,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,7,8.0,0.875,click,dispatch_visit_button,,wrong state transition,assertion_state_delta,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r05/20260514-024627-6cf5338e/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/008-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r05/20260514-024627-6cf5338e/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/008-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024650-3adf599b,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r06/20260514-024650-3adf599b/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r06/20260514-024650-3adf599b/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
homefix_hub,HomeFix Hub,B,HomeFix Hub B,M,Small,gpt54_nano,GPT-5.4 nano,20260514_homefix_all_tiers_10x,20260514-024805-bd550170,private_07_technician_cannot_dispatch_without_dispatcher_role,private,,8,1,2.0,0.125,click,reset_button,,wrong state transition,assertion_state_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r09/20260514-024805-bd550170/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/homefix_hub/tier_b/cohorts/M/20260514_homefix_all_tiers_10x/runs/gpt54_nano/r09/20260514-024805-bd550170/screenshots/private_07_technician_cannot_dispatch_without_dispatcher_role/002-after.png
